"","MS_SubClass","MS_Zoning","Lot_Frontage","Lot_Area","Street","Alley","Lot_Shape","Land_Contour","Utilities","Lot_Config","Land_Slope","Neighborhood","Condition_1","Condition_2","Bldg_Type","House_Style","Overall_Cond","Year_Built","Year_Remod_Add","Roof_Style","Roof_Matl","Exterior_1st","Exterior_2nd","Mas_Vnr_Type","Mas_Vnr_Area","Exter_Cond","Foundation","Bsmt_Cond","Bsmt_Exposure","BsmtFin_Type_1","BsmtFin_SF_1","BsmtFin_Type_2","BsmtFin_SF_2","Bsmt_Unf_SF","Total_Bsmt_SF","Heating","Heating_QC","Central_Air","Electrical","First_Flr_SF","Second_Flr_SF","Gr_Liv_Area","Bsmt_Full_Bath","Bsmt_Half_Bath","Full_Bath","Half_Bath","Bedroom_AbvGr","Kitchen_AbvGr","TotRms_AbvGrd","Functional","Fireplaces","Garage_Type","Garage_Finish","Garage_Cars","Garage_Area","Garage_Cond","Paved_Drive","Wood_Deck_SF","Open_Porch_SF","Enclosed_Porch","Three_season_porch","Screen_Porch","Pool_Area","Pool_QC","Fence","Misc_Feature","Misc_Val","Mo_Sold","Year_Sold","Sale_Type","Sale_Condition","Sale_Price","Longitude","Latitude","Log_Sale_Price","dist_HS","dist_MS","dist_PreSch","dist_ES_Sawyer","dist_ES_Mitchell","dist_ES_Meeker","dist_ES_Fellows","dist_ES_Edwards"
"1229","Two_Story_1946_and_Newer","Residential_Low_Density",0,13700,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","Two_Story","Above_Average",1965,1988,"Gable","CompShg","VinylSd","VinylSd","Stone",288,"Typical","CBlock","Typical","Gd","ALQ",1,"Unf",0,410,864,"GasA","Typical","Y","SBrkr",902,918,1820,0,0,1,2,4,1,8,"Typ",2,"Attchd","Unf",2,492,"Typical","Paved",60,84,0,0,273,0,"No_Pool","Good_Privacy","None",0,5,2008,"WD ","Normal",201800,-93.6167,42.048952,5.30492116190089,1844.55039222088,6003.24990419095,214.138720868366,5264.28489220323,6655.23494707214,898.018926006504,1161.15141455462,6794.67679763433
"1230","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",80,10197,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Average",1961,1961,"Gable","CompShg","WdShing","Wd Shng","BrkCmn",491,"Typical","CBlock","Typical","No","ALQ",1,"Rec",374,700,1362,"GasA","Typical","Y","SBrkr",1362,0,1362,1,0,1,1,3,1,6,"Typ",1,"Attchd","Unf",2,504,"Typical","Paved",0,20,0,0,0,0,"No_Pool","No_Fence","None",0,6,2008,"COD","Normal",163000,-93.616552,42.047782,5.21218760440396,1789.06396820837,5927.65574208679,323.552935459731,5236.03039062091,6525.11289124175,768.628617082848,1100.02201815001,6734.47771721707
"1231","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",75,7875,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Above_Average",1961,1961,"Gable","CompShg","VinylSd","VinylSd","BrkFace",136,"Typical","CBlock","Typical","No","Rec",6,"Unf",0,572,1144,"GasA","Good","Y","SBrkr",1144,0,1144,1,0,1,0,3,1,6,"Typ",0,"Attchd","Unf",2,456,"Typical","Paved",0,0,0,0,0,0,"No_Pool","Good_Wood","None",0,9,2008,"WD ","Normal",139950,-93.6178602,42.0470858,5.14597290280218,1657.10396216713,5795.03461812196,358.412127281613,5110.02377920393,6471.51389914224,731.341866376817,967.641958449793,6601.66503686901
"1232","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",80,8400,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Excellent",1962,2005,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",237,"Good","CBlock","Typical","No","Unf",7,"Unf",0,1319,1319,"GasA","Typical","Y","SBrkr",1537,0,1537,1,0,1,1,3,1,7,"Typ",1,"Attchd","RFn",2,462,"Typical","Paved",0,36,0,0,0,0,"No_Pool","Good_Privacy","None",0,7,2008,"COD","Abnorml",174000,-93.6169916,42.0470799,5.2405492482826,1720.52608754039,5849.595422844,378.00080230885,5178.66455612292,6455.82296504707,704.218865098474,1030.4306947059,6662.18419330154
"1233","Split_or_Multilevel","Residential_Low_Density",101,9150,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Corner","Gtl","North_Ames","Norm","Norm","OneFam","SLvl","Average",1962,1962,"Gable","Tar&Grv","Plywood","Plywood","BrkFace",305,"Typical","CBlock","Typical","Gd","GLQ",3,"Unf",0,728,1099,"GasA","Good","Y","SBrkr",1431,0,1431,0,1,1,0,3,1,6,"Typ",1,"Basment","RFn",1,296,"Typical","Paved",64,110,0,0,0,0,"No_Pool","No_Fence","None",0,12,2008,"WD ","Normal",165000,-93.615685,42.046935,5.21748394421391,1810.68491159728,5922.81942238693,441.565370341055,5277.90011465078,6418.78757529699,660.962346484425,1120.613304192,6745.76594199924
"1234","Two_Story_1946_and_Newer","Residential_Low_Density",90,14670,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","Two_Story","Good",1966,1999,"Gable","CompShg","VinylSd","VinylSd","BrkFace",410,"Good","CBlock","Typical","No","BLQ",2,"Unf",0,529,1104,"GasA","Excellent","Y","SBrkr",1104,884,1988,0,0,2,1,4,1,9,"Typ",1,"Attchd","RFn",2,480,"Typical","Paved",0,230,0,0,0,0,"No_Pool","Minimum_Privacy","None",0,8,2008,"WD ","Normal",227000,-93.615614,42.046572,5.35602585719312,1799.4394073286,5902.05045311376,478.929866758944,5272.60608668361,6377.99712280171,620.164240745075,1110.07614277305,6729.9130771804
"1235","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",0,7390,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Good",1955,1955,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",151,"Typical","CBlock","Typical","No","ALQ",1,"Unf",0,196,1098,"GasA","Typical","Y","SBrkr",1098,0,1098,1,0,1,0,3,1,6,"Typ",0,"Attchd","Unf",1,260,"Typical","Paved",0,0,0,0,0,0,"No_Pool","No_Fence","None",0,7,2008,"WD ","Normal",135000,-93.617179,42.042373,5.13033376849501,1540.27080867874,5516.3096428655,885.60159727023,5040.24861476201,5947.32187572067,282.820110193486,899.661316459182,6387.32262072971
"1236","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",71,9204,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Average",1963,1963,"Gable","CompShg","HdBoard","HdBoard","None",0,"Typical","CBlock","Typical","No","BLQ",2,"Rec",872,247,1144,"GasA","Typical","Y","SBrkr",1144,0,1144,1,0,1,1,3,1,6,"Typ",0,"Detchd","Unf",1,336,"Typical","Paved",0,88,0,0,0,0,"No_Pool","No_Fence","None",0,8,2008,"COD","Normal",124000,-93.6193303,42.0423032,5.09342168516223,1363.7418039634,5368.25809220758,887.568592910668,4864.14226790918,5982.21399150805,443.270730446096,722.681904525488,6227.04492863454
"1237","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",70,7763,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Good",1962,1980,"Gable","CompShg","MetalSd","MetalSd","None",0,"Good","CBlock","Typical","No","Rec",6,"BLQ",108,319,931,"GasA","Typical","Y","SBrkr",1283,0,1283,1,0,1,0,3,1,6,"Typ",0,"Detchd","Unf",2,506,"Typical","Paved",0,0,0,0,0,0,"No_Pool","No_Fence","None",0,10,2008,"WD ","Normal",140000,-93.619022,42.044736,5.14612803567824,1461.30498832962,5554.40641764885,615.685933540602,4948.01166400551,6238.48842390978,567.103032716706,776.423847670101,6383.25759295005
"1238","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",74,8856,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Below_Average",1957,1957,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",143,"Typical","CBlock","Typical","No","ALQ",1,"LwQ",52,503,1176,"GasA","Typical","Y","SBrkr",1176,0,1176,1,0,1,0,3,1,6,"Typ",2,"Attchd","RFn",1,292,"Typical","Paved",0,88,0,0,95,0,"No_Pool","No_Fence","None",0,5,2008,"WD ","Normal",136500,-93.618634,42.043988,5.13513265137678,1464.57827421602,5527.82506341245,697.97822001468,4959.64736860941,6149.98686346795,486.476289221629,789.193409775224,6368.96742475965
"1239","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",82,9840,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Good",1959,1998,"Gable","CompShg","HdBoard","HdBoard","None",0,"Typical","CBlock","Typical","No","ALQ",1,"Unf",0,195,1248,"GasA","Typical","Y","SBrkr",1440,0,1440,1,0,2,0,2,1,7,"Typ",0,"Attchd","RFn",1,480,"Typical","Paved",150,0,0,0,256,0,"No_Pool","No_Fence","None",0,6,2008,"WD ","Normal",185000,-93.617544,42.044791,5.26717172840301,1578.20252470069,5653.87437646782,614.835901461922,5068.06739851983,6216.47783031825,494.488727487302,895.956776576374,6491.71626716418
"1240","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",76,9120,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Above_Average",1958,1958,"Hip","CompShg","MetalSd","MetalSd","None",0,"Typical","CBlock","Typical","No","ALQ",1,"Unf",0,599,1261,"GasA","Excellent","Y","SBrkr",1261,0,1261,1,0,1,0,3,1,6,"Typ",1,"Attchd","RFn",2,433,"Typical","Paved",0,0,0,0,288,0,"No_Pool","No_Fence","Shed",1400,11,2008,"WD ","Normal",163000,-93.617543,42.044853,5.21218760440396,1580.58072203752,5658.20151643551,608.016960295368,5069.80033972142,6223.19339716771,500.195902688074,897.765995177521,6495.2594453521
"1241","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",90,13200,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","North_Ames","Feedr","Norm","OneFam","One_Story","Above_Average",1958,1958,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",187,"Typical","CBlock","Typical","No","LwQ",4,"Unf",0,437,1395,"GasA","Excellent","Y","SBrkr",1570,0,1570,1,0,1,0,3,1,5,"Typ",1,"Attchd","RFn",2,441,"Typical","Paved",490,0,0,0,0,0,"No_Pool","No_Fence","None",0,5,2008,"WD ","Normal",166800,-93.613222,42.044304,5.22219604630172,1904.91197426363,5907.41878521034,798.179506835756,5403.84068104899,6094.48065841827,366.302955896703,1236.83650367973,6777.13988902765
"1242","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",72,9000,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Average",1956,1956,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",74,"Typical","CBlock","Typical","No","LwQ",4,"Unf",0,580,1196,"GasA","Good","Y","FuseA",1196,0,1196,1,0,1,0,2,1,6,"Typ",1,"Attchd","RFn",1,297,"Typical","Paved",0,44,0,0,0,0,"No_Pool","No_Fence","None",0,5,2008,"WD ","Normal",139000,-93.614856,42.042187,5.1430148002541,1727.06688085411,5661.62038188708,950.328424017152,5225.35361041224,5886.89192533323,132.13849916016,1092.58759294304,6548.16115812818
"1243","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",80,11900,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Corner","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Average",1957,1957,"Gable","CompShg","HdBoard","HdBoard","BrkFace",387,"Typical","CBlock","Typical","No","Rec",6,"Unf",0,352,1392,"GasA","Typical","Y","FuseA",1392,0,1392,1,0,1,1,3,1,6,"Typ",2,"Attchd","RFn",2,458,"Typical","Paved",0,0,0,0,192,0,"No_Pool","No_Fence","None",0,6,2008,"WD ","Normal",166000,-93.613077,42.0438199,5.22010808804005,1904.07275925725,5886.05593713462,849.845513454475,5404.30546774528,6039.35176233322,317.392966901164,1242.65661660049,6762.39534242
"1244","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",75,9464,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Corner","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Good",1958,1958,"Hip","CompShg","MetalSd","MetalSd","BrkFace",135,"Good","CBlock","Typical","No","BLQ",2,"Unf",0,510,1080,"GasA","Good","Y","SBrkr",1080,0,1080,0,0,1,0,3,1,5,"Typ",0,"Attchd","Unf",1,288,"Typical","Paved",0,0,0,0,130,0,"No_Pool","No_Fence","None",0,6,2008,"WD ","Normal",136000,-93.612394,42.042023,5.13353890837022,1926.81979513856,5820.68364833697,1050.58835292934,5422.76225986218,5832.79756993049,182.734287896796,1296.88181393246,6722.10592786997
"1245","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",75,10425,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Average",1956,1958,"Gable","CompShg","MetalSd","MetalSd","None",0,"Typical","CBlock","Typical","No","Rec",6,"Unf",0,330,1104,"GasA","Good","Y","SBrkr",1104,0,1104,1,0,1,0,3,1,5,"Typ",0,"Attchd","RFn",1,384,"Typical","Paved",0,0,0,0,0,0,"No_Pool","No_Fence","None",0,4,2008,"WD ","Normal",133000,-93.613383,42.042304,5.12385164096709,1849.48928896394,5769.74097302026,984.952845127645,5347.52617911652,5877.31183601334,151.035078202543,1213.47926868443,6662.71995172909
"1246","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",60,11556,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Above_Average",1952,1952,"Gable","CompShg","MetalSd","MetalSd","Stone",52,"Typical","CBlock","Typical","No","Rec",6,"Unf",0,572,720,"GasA","Excellent","Y","FuseA",882,0,882,1,0,1,0,2,1,4,"Typ",0,"Attchd","Unf",1,240,"Typical","Paved",0,0,0,0,0,0,"No_Pool","Minimum_Privacy","None",0,5,2008,"WD ","Normal",116000,-93.617238,42.040479,5.06445798922692,1514.95433471276,5391.89950650523,1094.41758262704,5000.34178768033,5743.1872920025,258.848659030864,930.221425793923,6286.88703803665
"1247","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",102,9373,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Corner","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Above_Average",1953,1953,"Gable","CompShg","MetalSd","MetalSd","BrkFace",84,"Typical","CBlock","Typical","No","Rec",6,"LwQ",196,456,1152,"GasA","Typical","Y","SBrkr",1152,0,1152,0,0,1,1,3,1,6,"Typ",0,"Detchd","Unf",2,636,"Typical","Paved",0,0,0,0,0,0,"No_Pool","No_Fence","None",0,5,2008,"WD ","Normal",137500,-93.617084,42.040301,5.13830269816628,1527.25284469782,5391.45617885907,1115.48925103801,5010.08905259685,5720.95520773388,252.85356915414,948.089255600498,6289.5762160005
"1248","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",0,12774,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Sev","North_Ames","Norm","Norm","OneFam","One_Story","Average",1953,1953,"Hip","CompShg","MetalSd","MetalSd","None",0,"Typical","PConc","Typical","No","BLQ",2,"LwQ",128,232,984,"GasW","Typical","N","SBrkr",950,0,950,0,0,1,0,2,1,5,"Typ",0,"Detchd","Unf",2,400,"Typical","Paved",0,32,0,0,0,0,"No_Pool","Good_Wood","None",0,7,2008,"WD ","Normal",130000,-93.617086,42.040391,5.11394335230684,1527.27192772228,5396.88046225074,1105.51590495472,5011.35600115215,5730.73971507351,249.67136608676,945.03540294408,6293.83548966819
"1249","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",95,14250,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Average",1957,1957,"Gable","CompShg","Plywood","Plywood","BrkFace",360,"Typical","CBlock","Typical","No","Unf",7,"Unf",0,998,998,"GasA","Typical","Y","SBrkr",1790,0,1790,0,0,2,0,3,1,6,"Typ",2,"Attchd","Fin",2,540,"Typical","Paved",0,40,0,0,0,0,"No_Pool","No_Fence","Shed",1500,9,2008,"WD ","Normal",180000,-93.6194043,42.0404436,5.25527250510331,1335.81864830951,5241.986179027,1094.54531971867,4822.64192592546,5783.76760245145,434.750781541763,761.179029477476,6125.01677686227
"1250","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",60,7350,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Corner","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Good",1951,1951,"Gable","CompShg","HdBoard","HdBoard","None",0,"Typical","CBlock","Typical","Mn","ALQ",1,"Unf",0,100,952,"GasA","Typical","Y","SBrkr",952,0,952,1,0,1,0,2,1,4,"Typ",0,"Detchd","Unf",2,840,"Typical","Paved",0,0,0,0,0,0,"No_Pool","No_Fence","None",0,6,2008,"COD","Abnorml",139000,-93.615621,42.039531,5.1430148002541,1649.22080901961,5446.343242255,1219.2875349093,5118.68144113104,5610.38517984319,209.39016256389,1089.87727045002,6361.90984403799
"1251","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",57,7677,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Average",1953,1953,"Gable","CompShg","VinylSd","VinylSd","None",0,"Typical","CBlock","Typical","No","BLQ",2,"Unf",0,203,773,"GasA","Good","Y","SBrkr",773,0,773,0,0,1,0,2,1,4,"Typ",0,"Attchd","Unf",1,240,"Typical","Paved",0,0,0,0,0,0,"No_Pool","No_Fence","None",0,4,2008,"WD ","Abnorml",110000,-93.61707,42.038516,5.04139268515823,1538.29155858561,5284.84705814053,1313.23473052634,4986.94340399326,5527.57858093856,371.661714071162,1025.26419219348,6205.9065166518
"1252","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",71,8838,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Fair",1957,1982,"Gable","CompShg","MetalSd","MetalSd","None",0,"Typical","BrkTil","No_Basement","No_Basement","No_Basement",5,"No_Basement",0,0,0,"GasA","Good","Y","SBrkr",1764,0,1764,0,0,2,1,4,1,7,"Maj2",1,"Attchd","Fin",1,301,"Typical","Paved",0,72,0,0,0,0,"No_Pool","No_Fence","None",0,10,2008,"WD ","Normal",100000,-93.612264,42.039445,5,1926.92486209037,5678.19239176387,1312.78807827262,5393.15423387551,5547.9387991296,244.970218848229,1357.23822219735,6610.84368193953
"1253","One_and_Half_Story_Finished_All_Ages","Residential_Low_Density",80,8480,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","One_and_Half_Fin","Average",1947,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"Typical","CBlock","Typical","No","Rec",6,"Unf",0,390,832,"GasA","Typical","Y","SBrkr",832,384,1216,0,0,1,0,2,1,6,"Typ",0,"Detchd","Unf",1,336,"Typical","Paved",158,0,102,0,0,0,"No_Pool","No_Fence","None",0,10,2008,"COD","Abnorml",118500,-93.6165173,42.0372039,5.07371835034612,1606.46527902836,5248.61187835291,1463.35961104609,5019.65003283702,5374.82884619607,473.272177111628,1138.83470196078,6189.02935925097
"1254","Duplex_All_Styles_and_Ages","Residential_Low_Density",76,12436,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","Duplex","One_Story","Average",1957,1957,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Typical","CBlock","Typical","No","Unf",7,"Unf",0,1824,1824,"GasA","Fair","Y","FuseA",1824,0,1824,0,0,2,0,5,2,9,"Typ",0,"Detchd","Unf",2,484,"Typical","Paved",0,0,0,0,0,0,"No_Pool","No_Fence","None",0,1,2008,"WD ","Normal",146000,-93.618457,42.03471,5.16435285578444,1535.34533779303,4972.73700218989,1730.83695393607,4846.73533685514,5148.1530138641,792.709468791298,1200.05761110529,5936.06284151249
"1255","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",60,10122,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Old_Town","Norm","Norm","OneFam","One_Story","Above_Average",1948,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"Typical","Slab","No_Basement","No_Basement","No_Basement",5,"No_Basement",0,0,0,"GasA","Typical","N","SBrkr",869,0,869,0,0,1,0,1,1,3,"Typ",0,"Detchd","Unf",1,390,"Typical","Dirt_Gravel",0,0,66,0,0,0,"No_Pool","Good_Privacy","None",0,8,2008,"WD ","Normal",89900,-93.615484,42.037302,4.95375969173323,1688.20843187958,5328.01365127998,1465.10837111955,5105.65193072598,5365.78099780154,435.298769307421,1205.65074459434,6271.97978373497
"1256","One_and_Half_Story_Finished_All_Ages","Residential_Low_Density",45,7506,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Corner","Gtl","Old_Town","Norm","Norm","OneFam","One_and_Half_Fin","Very_Good",1925,1950,"Gable","CompShg","VinylSd","VinylSd","None",0,"Good","PConc","Typical","No","Unf",7,"Unf",0,747,747,"GasA","Typical","Y","SBrkr",747,412,1159,0,0,1,0,3,1,5,"Typ",0,"Detchd","Unf",1,288,"Typical","Dirt_Gravel",84,0,96,0,0,0,"No_Pool","No_Fence","None",0,5,2008,"WD ","Normal",114000,-93.615484,42.037459,5.05690485133647,1685.078691576,5336.74609052876,1447.90703149795,5106.97061701362,5382.82136680536,418.353723604396,1196.86740245877,6278.7691974853
"1257","One_and_Half_Story_Finished_All_Ages","Residential_Low_Density",60,10930,"Pave","Gravel","Regular","Bnk","AllPub","Inside","Gtl","North_Ames","Artery","Norm","OneFam","One_and_Half_Fin","Above_Average",1945,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"Typical","CBlock","Typical","No","BLQ",2,"Unf",0,333,913,"GasA","Typical","Y","FuseA",1048,510,1558,1,0,1,1,3,1,6,"Typ",1,"Attchd","Unf",1,288,"Typical","Paved",0,0,0,0,0,0,"No_Pool","No_Fence","None",0,4,2008,"WD ","Normal",140000,-93.61076,42.035893,5.14612803567824,2102.59440725562,5598.22298132316,1725.52325552144,5486.72800553023,5137.61864742671,646.185544148378,1622.98990619432,6577.99267709051
"1258","One_Story_1945_and_Older","Residential_Low_Density",60,5400,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Corner","Gtl","Old_Town","Norm","Norm","OneFam","One_Story","Good",1940,2005,"Gambrel","CompShg","VinylSd","VinylSd","None",0,"Typical","PConc","Typical","No","Unf",7,"Unf",0,672,672,"GasA","Good","Y","SBrkr",672,0,672,0,0,1,0,2,1,4,"Typ",0,"Detchd","Unf",1,308,"Typical","Dirt_Gravel",88,108,0,0,0,0,"No_Pool","No_Fence","None",0,7,2008,"WD ","Normal",86900,-93.612269,42.035723,4.93901977644867,1985.70348683423,5478.26499482812,1700.62481896577,5361.32497859162,5139.98132089842,619.70297891381,1523.99146660464,6454.42009095931
"1259","One_and_Half_Story_Finished_All_Ages","Residential_Low_Density",60,10836,"Pave","Gravel","Regular","Lvl","AllPub","Inside","Gtl","Old_Town","Norm","Norm","OneFam","One_and_Half_Fin","Average",1922,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Typical","BrkTil","Typical","No","Unf",7,"Unf",0,892,892,"GasA","Excellent","Y","SBrkr",1254,182,1436,0,1,1,0,3,1,7,"Typ",1,"Detchd","Unf",4,1488,"Typical","Dirt_Gravel",0,0,100,0,0,0,"No_Pool","Good_Wood","None",0,6,2008,"WD ","Normal",139000,-93.612265,42.035938,5.1430148002541,1980.29582818515,5489.43390315918,1677.9726563787,5362.60413061821,5163.46407978644,596.716209441352,1512.03623775446,6463.12319585328
"1260","Two_Family_conversion_All_Styles_and_Ages","Residential_Low_Density",60,10800,"Pave","Gravel","Regular","Lvl","AllPub","Inside","Gtl","Old_Town","Norm","Norm","TwoFmCon","Two_Story","Good",1900,2000,"Gable","CompShg","MetalSd","MetalSd","None",0,"Typical","BrkTil","No_Basement","No_Basement","No_Basement",5,"No_Basement",0,0,0,"GasA","Typical","N","FuseA",694,600,1294,0,0,2,0,3,2,7,"Typ",0,"No_Garage","No_Garage",0,0,"No_Garage","Dirt_Gravel",220,114,210,0,0,0,"No_Pool","No_Fence","None",0,8,2008,"WD ","Normal",106250,-93.612253,42.035222,5.02632893872235,2001.37510636221,5454.43317999145,1754.16718812077,5360.85070862915,5084.89548238381,674.026164839999,1554.68243996484,6436.40738305014
