X,MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition_1,Condition_2,Bldg_Type,House_Style,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Roof_Matl,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Cond,Foundation,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,First_Flr_SF,Second_Flr_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,TotRms_AbvGrd,Functional,Fireplaces,Garage_Type,Garage_Finish,Garage_Cars,Garage_Area,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Feature,Misc_Val,Mo_Sold,Year_Sold,Sale_Type,Sale_Condition,Sale_Price,Log_Sale_Price,dist_HS,dist_MS,dist_PreSch,dist_ES_Sawyer,dist_ES_Mitchell,dist_ES_Meeker,dist_ES_Fellows,dist_ES_Edwards,Neighborhood_Abbr,"Developed, Open Space 300m","Developed, Low Intensity 300m","Developed, Medium Intensity 300m","Developed, High Intensity 300m",Deciduous Forest 300m,Mixed Forest 300m,Pasture/Hay 300m,Woody Wetlands 300m,Cultivated Crops 300m,Open Water 300m,Grassland/Herbaceous 300m,Emergent Herbaceous Wetlands 300m,Barren Land 300m,Evergreen Forest 300m,Shrub/Scrub 300m,geometry...99,Open Water 600m,"Developed, Open Space 600m","Developed, Low Intensity 600m","Developed, Medium Intensity 600m","Developed, High Intensity 600m",Deciduous Forest 600m,Mixed Forest 600m,Pasture/Hay 600m,Cultivated Crops 600m,Woody Wetlands 600m,Emergent Herbaceous Wetlands 600m,Grassland/Herbaceous 600m,Barren Land 600m,Evergreen Forest 600m,Shrub/Scrub 600m,geometry...115,Open Water 1000m,"Developed, Open Space 1000m","Developed, Low Intensity 1000m","Developed, Medium Intensity 1000m","Developed, High Intensity 1000m",Deciduous Forest 1000m,Mixed Forest 1000m,Grassland/Herbaceous 1000m,Pasture/Hay 1000m,Cultivated Crops 1000m,Woody Wetlands 1000m,Emergent Herbaceous Wetlands 1000m,Barren Land 1000m,Evergreen Forest 1000m,Shrub/Scrub 1000m,geometry...131
2059,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,86,8665,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,OneFam,One_Story,Average,1968,1968,Gable,CompShg,HdBoard,HdBoard,BrkFace,89,Typical,CBlock,Typical,Mn,Rec,6,BLQ,288,420,876,GasA,Typical,Y,SBrkr,897,0,897,0,0,1,0,3,1,5,Typ,0,Attchd,RFn,1,264,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,1,2007,WD ,Normal,115000,5.06069784035361,3464.28063218645,2012.39487363229,5175.69064030913,319.426752471074,7672.81884996897,5201.96113057292,4146.85324153392,1928.09301930125,Sawyer,0.23901098901098902,0.6043956043956044,0.09065934065934066,0.005494505494505495,0.06043956043956044,0,0,0,0,0,0,0,0,0,0,"c(-93.675714, 42.031215)",0,0.20799407846039972,0.3923019985196151,0.21983715766099185,0.006661732050333087,0.17320503330866024,0,0,0,0,0,0,0,0,0,"c(-93.675714, 42.031215)",0,0.2067372996468351,0.2969301820157566,0.16055419722901385,0.009508285791904374,0.19750067916327085,0.0027166530834012497,0.0010866612333604998,5.433306166802499e-4,0.11898940505297473,0,0.0054333061668024995,0,0,0,"c(-93.675714, 42.031215)"
2060,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,8398,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,OneFam,One_Story,Average,1967,1967,Gable,CompShg,MetalSd,MetalSd,BrkFace,323,Good,CBlock,Typical,No,LwQ,4,BLQ,529,300,943,GasA,Typical,Y,SBrkr,943,0,943,1,0,1,0,2,1,5,Typ,0,Detchd,Unf,2,528,Typical,Paved,132,0,0,0,0,0,No_Pool,No_Fence,None,0,6,2007,WD ,Normal,134500,5.12872228433843,3695.64979416226,1890.64957899495,5418.53436747949,476.473153100904,7727.41837313952,5424.16447976924,4380.7090277016,1697.12032677458,Sawyer,0.27624309392265195,0.5193370165745856,0.17955801104972377,0.0027624309392265192,0.022099447513812154,0,0,0,0,0,0,0,0,0,0,"c(-93.677997, 42.029679)",0,0.23360353721444363,0.36330140014738393,0.19086219602063376,0.006632277081798084,0.20486366985998525,0,7.369196757553427e-4,0,0,0,0,0,0,0,"c(-93.677997, 42.029679)",0.0016299918500407497,0.19750067916327085,0.3037218147242597,0.19424069546318934,0.016571583808747622,0.1763107851127411,0.0019016571583808748,0.0021733224667209996,0.017658245042108122,0.08530290681879923,0,0.002988318391741375,0,0,0,"c(-93.677997, 42.029679)"
2061,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,66,7742,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,OneFam,One_Story,Good,1966,1966,Gable,CompShg,HdBoard,HdBoard,None,0,Typical,CBlock,Typical,No,BLQ,2,Unf,0,192,955,GasA,Excellent,Y,SBrkr,955,0,955,1,0,1,0,3,1,6,Typ,0,Attchd,Unf,1,386,Typical,Paved,0,0,0,0,0,0,No_Pool,Minimum_Privacy,None,0,1,2007,WD ,Normal,127000,5.10380372095596,3616.41447915253,2038.08427391623,5321.77429980718,310.850708550457,7794.05354739847,5356.29760998405,4297.95172183918,1860.72645472576,Sawyer,0.2188365650969529,0.5207756232686981,0.23822714681440443,0.01662049861495845,0.00554016620498615,0,0,0,0,0,0,0,0,0,0,"c(-93.677601, 42.031139)",0,0.2039911308203991,0.40946045824094607,0.24316334072431633,0.0066518847006651885,0.1359940872135994,0,7.390983000739098e-4,0,0,0,0,0,0,0,"c(-93.677601, 42.031139)",0.0016308779559662953,0.19706441967926067,0.2870345202500679,0.16227235661864636,0.01005708072845882,0.1861918999728187,0.002446316933949443,0.0019026909486273443,0.007067137809187279,0.13889643924979614,0,0.005436259853220984,0,0,0,"c(-93.677601, 42.031139)"
2062,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,109,8724,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,OneFam,One_Story,Average,1968,1968,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,CBlock,Typical,No,BLQ,2,Unf,0,402,894,GasA,Good,Y,SBrkr,894,0,894,0,0,1,0,3,1,5,Typ,1,Attchd,Fin,2,450,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,5,2007,WD ,Normal,129000,5.11058971029925,3588.66612099485,1873.40171056721,5315.01368853699,459.406602512093,7644.85480420909,5315.60964176179,4274.22994174293,1750.18909170521,Sawyer,0.27019498607242337,0.4818941504178273,0.1309192200557103,0.002785515320334262,0.11420612813370473,0,0,0,0,0,0,0,0,0,0,"c(-93.676681, 42.029786)",0,0.23291697281410728,0.36223365172667155,0.1778104335047759,0.006612784717119765,0.21969140337986776,0,7.347538574577516e-4,0,0,0,0,0,0,0,"c(-93.676681, 42.029786)",0.0016282225237449117,0.20325644504748983,0.3066485753052917,0.18995929443690637,0.021438263229308006,0.18778833107191317,0.0024423337856173677,0,0.005698778833107192,0.07896879240162823,0,0.002170963364993216,0,0,0,"c(-93.676681, 42.029786)"
2063,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,71,8197,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,OneFam,One_Story,Average,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,148,Typical,CBlock,Typical,No,Unf,7,Unf,0,660,660,GasA,Excellent,Y,SBrkr,1285,0,1285,0,0,1,1,3,1,7,Typ,1,Attchd,RFn,2,528,Typical,Paved,138,0,0,0,0,0,No_Pool,Minimum_Privacy,None,0,4,2007,WD ,Normal,143500,5.15685190107001,3202.80174094948,1911.13116313453,4936.49418350955,550.678314705905,7393.27851434267,4927.90059740477,3889.22611063459,2010.81263637318,Sawyer,0.24793388429752067,0.4049586776859504,0.030303030303030304,0,0.3168044077134986,0,0,0,0,0,0,0,0,0,0,"c(-93.672119, 42.030591)",0,0.23008849557522124,0.3687315634218289,0.10176991150442478,0.0029498525073746312,0.28244837758112096,0.00663716814159292,0,0.007374631268436578,0,0,0,0,0,0,"c(-93.672119, 42.030591)",0,0.21996202874966098,0.2964469758611337,0.15378356387306755,0.025494982370490915,0.18687279631136425,0.007865473284513154,0.0013561160835367507,0.007323026851098454,0.10089503661513426,0,0,0,0,0,"c(-93.672119, 42.030591)"
2064,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,8169,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,OneFam,One_Story,Good,1966,1966,Gable,CompShg,Plywood,Plywood,None,0,Good,CBlock,Typical,No,Rec,6,ALQ,435,261,912,GasA,Excellent,Y,SBrkr,912,0,912,1,0,1,0,3,1,6,Typ,0,Detchd,Unf,1,315,Typical,Paved,204,0,0,0,0,0,No_Pool,Minimum_Privacy,None,0,7,2007,WD ,Normal,129000,5.11058971029925,2799.54672148688,2347.82421582553,4489.37158397566,706.981296926361,7434.81680603199,4552.43621063021,3475.77846030782,2529.54127739244,Sawyer,0.27472527472527475,0.36813186813186816,0.12912087912087913,0,0.013736263736263736,0,0,0,0.21428571428571427,0,0,0,0,0,0,"c(-93.668544, 42.034422)",0,0.19661266568483063,0.2960235640648012,0.07584683357879234,0,0.19440353460972018,0.012518409425625921,0.011782032400589101,0.20986745213549338,0,0,0.0029455081001472753,0,0,0,"c(-93.668544, 42.034422)",0,0.16716337036033596,0.23570848008669737,0.09347060417231103,0.002167434299647792,0.2863722568409645,0.019506908696830128,0.010295312923327011,0.031698726632348954,0.15226225955025738,0.00135464643727987,0,0,0,0,"c(-93.668544, 42.034422)"
2065,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,81,14175,Pave,No_Alley_Access,Regular,Bnk,AllPub,Inside,Mod,Sawyer,PosA,Norm,OneFam,One_Story,Average,1956,1998,Hip,CompShg,BrkFace,BrkFace,None,0,Typical,CBlock,Typical,No,Rec,6,ALQ,522,332,1240,GasA,Good,Y,SBrkr,1375,0,1375,1,0,1,0,3,1,6,Typ,1,Attchd,Unf,1,323,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,12,2007,WD ,Normal,187000,5.2718416065365,2500.88335841131,2209.57160719942,4243.20088927578,1088.10047321526,7016.27705964783,4227.84272212416,3187.90974529261,2594.40731795613,Sawyer,0.2479108635097493,0.3008356545961003,0.06406685236768803,0,0.3147632311977716,0.005571030640668524,0.04735376044568245,0,0.005571030640668524,0,0.013927576601671309,0,0,0,0,"c(-93.664037, 42.032528)",0,0.26362297496318116,0.24889543446244478,0.05375552282768778,7.363770250368188e-4,0.29823269513991163,0.03166421207658321,0.027982326951399118,0.06995581737849779,0,0,0.005154639175257732,0,0,0,"c(-93.664037, 42.032528)",0,0.2230664857530529,0.255359565807327,0.08738127544097693,0.007598371777476255,0.2862957937584803,0.019267299864314788,0.010312075983717774,0.029850746268656716,0.07706919945725915,0.0018995929443690637,0,0.0018995929443690637,0,0,"c(-93.664037, 42.032528)"
2066,Two_Story_1946_and_Newer,Residential_Low_Density,99,16779,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,OneFam,Two_Story,Below_Average,1920,1996,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,356,Fair,CBlock,Typical,No,BLQ,2,Unf,0,404,671,GasA,Fair,Y,SBrkr,1567,1087,2654,0,0,3,0,4,1,11,Mod,1,Attchd,Unf,2,638,Typical,Paved,128,570,0,0,0,0,No_Pool,No_Fence,Shed,500,5,2007,WD ,Normal,158000,5.19865708695442,2294.72561956898,2454.37246477251,4015.26454868101,1227.28254764404,7051.61231621773,4039.06512510746,2976.95919227196,2850.16906816667,Sawyer,0.2596685082872928,0.40331491712707185,0.09668508287292818,0.0027624309392265192,0.1574585635359116,0.055248618784530384,0.019337016574585635,0,0.0055248618784530384,0,0,0,0,0,0,"c(-93.662239, 42.034421)",0,0.21597633136094674,0.23150887573964496,0.05547337278106509,7.396449704142012e-4,0.2781065088757396,0.03698224852071006,0.04659763313609468,0.10428994082840237,0.0036982248520710057,0,0.026627218934911243,0,0,0,"c(-93.662239, 42.034421)",0,0.22294725394235998,0.20174007612833061,0.06797172376291463,0.010331702011963024,0.3183795541054921,0.03099510603588907,0.010331702011963024,0.046220772158781946,0.08292550299075585,0.005437737901033171,0,0.0027188689505165853,0,0,"c(-93.662239, 42.034421)"
2067,One_Story_1945_and_Older,Residential_Low_Density,0,25339,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,OneFam,One_Story,Good,1918,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Good,BrkTil,Typical,No,Unf,7,Unf,0,816,816,GasA,Excellent,Y,SBrkr,1416,0,1416,0,0,2,0,3,1,7,Typ,0,Attchd,Unf,2,576,Typical,Dirt_Gravel,0,0,112,0,0,0,No_Pool,No_Fence,None,0,8,2007,WD ,Normal,112000,5.04921802267018,2200.29582588415,2407.40053337331,3943.65464742436,1356.12893824308,6891.61646863547,3931.14900564745,2887.03603740328,2870.58360231337,Sawyer,0.25,0.3472222222222222,0.06388888888888888,0.002777777777777778,0.22777777777777777,0.05277777777777778,0.05555555555555555,0,0,0,0,0,0,0,0,"c(-93.660671, 42.033557)",0,0.23559822747415066,0.2223042836041359,0.051698670605613,7.385524372230429e-4,0.3522895125553914,0.0413589364844904,0.030280649926144758,0.04062038404726736,0.0051698670605613,0,0.01846381093057607,0.0014771048744460858,0,0,"c(-93.660671, 42.033557)",0,0.23546985334057577,0.20722433460076045,0.09885931558935361,0.032862574687669746,0.27430744160782183,0.029603476371537207,0.010320478001086366,0.043997827267789245,0.059478544269418794,0.005160239000543183,0,0.0027159152634437804,0,0,"c(-93.660671, 42.033557)"
2068,One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,70,6960,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,OneFam,One_and_Half_Fin,Very_Good,1940,1998,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,BrkTil,Typical,No,ALQ,1,Unf,0,422,680,GasA,Excellent,Y,FuseA,798,504,1302,0,0,1,1,2,1,6,Typ,2,Attchd,Unf,1,224,Typical,Paved,0,0,0,0,126,0,No_Pool,Minimum_Privacy,None,0,7,2007,WD ,Normal,165250,5.21814146815768,2237.75444397469,2311.87928182158,3994.36451261596,1361.2413908142,6821.76289279287,3955.89097127344,2926.61292718513,2798.54027139799,Sawyer,0.2292817679558011,0.2955801104972376,0.058011049723756904,0.0027624309392265192,0.3011049723756906,0.024861878453038673,0.08839779005524862,0,0,0,0,0,0,0,0,"c(-93.660691, 42.032638)",0,0.24540778839088906,0.24099926524614254,0.055841293166789124,7.347538574577516e-4,0.3585598824393828,0.04481998530492285,0.028655400440852314,0.01763409257898604,0.0014695077149155032,0,0.005143277002204262,7.347538574577516e-4,0,0,"c(-93.660691, 42.032638)",0,0.23005968529571352,0.22409115572436245,0.11801410743353229,0.04042322300596853,0.25257731958762886,0.02875746066196419,0.010309278350515464,0.03798155181768855,0.05317417254476397,0.0018990775908844276,0,0.0027129679869777536,0,0,"c(-93.660691, 42.032638)"
2069,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,91,11375,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,OneFam,One_Story,Average,1954,1995,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,CBlock,Typical,No,Rec,6,Unf,0,231,967,GasA,Typical,Y,SBrkr,1299,0,1299,0,0,1,0,3,1,6,Typ,1,Attchd,Unf,2,494,Typical,Paved,81,0,280,0,0,0,No_Pool,No_Fence,None,0,10,2007,WD ,Normal,150000,5.17609125905568,2297.07288415246,2387.61428761399,4031.00680108816,1247.25622161665,6982.67820944752,4033.31191846086,2982.20044485664,2807.92244233722,Sawyer,0.23743016759776536,0.3770949720670391,0.08379888268156424,0.002793296089385475,0.2122905027932961,0.05027932960893855,0.036312849162011177,0,0,0,0,0,0,0,0,"c(-93.661983, 42.033726)",0,0.22804428044280442,0.22804428044280442,0.05387453874538745,7.380073800738007e-4,0.3077490774907749,0.041328413284132844,0.033210332103321034,0.08044280442804429,0.0036900369003690036,0,0.022878228782287822,0,0,0,"c(-93.661983, 42.033726)",0,0.2229454841334418,0.2169785733658801,0.08407919717927854,0.01790073230268511,0.2964469758611337,0.029563330621101166,0.010306482234879306,0.04529427719012748,0.06997558991049634,0.003797125033902902,0,0.0027122321670735015,0,0,"c(-93.661983, 42.033726)"
2070,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,85,13770,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,OneFam,One_Story,Above_Average,1958,1998,Gable,CompShg,Plywood,Plywood,BrkFace,340,Typical,CBlock,Typical,Mn,Rec,6,BLQ,873,95,1158,GasA,Typical,Y,SBrkr,1176,0,1176,1,0,1,0,3,1,6,Typ,2,Attchd,Unf,1,303,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,10,2007,VWD,Normal,137000,5.13672056715641,2287.40699163349,2418.33816467815,4016.41110301121,1246.99806229486,7005.32768170012,4026.97717926346,2971.49425179669,2831.43379571187,Sawyer,0.2541436464088398,0.39502762430939226,0.0856353591160221,0.0027624309392265192,0.19060773480662985,0.055248618784530384,0.016574585635359115,0,0,0,0,0,0,0,0,"c(-93.661985, 42.034018)",0,0.22116091109478325,0.22556943423952977,0.055106539309331376,7.347538574577516e-4,0.3019838354151359,0.041146216017634095,0.03747244673034533,0.08890521675238795,0.0036737692872887582,0,0.024246877296105803,0,0,0,"c(-93.661985, 42.034018)",0,0.22457282343368593,0.21046921616490372,0.07865473284513154,0.015188500135611608,0.3040412259289395,0.029834553837808517,0.010306482234879306,0.045565500406834825,0.07377271494439924,0.004882017900732303,0,0.0027122321670735015,0,0,"c(-93.661985, 42.034018)"
2071,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,9000,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,OneFam,One_Story,Good,1945,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,Slab,No_Basement,No_Basement,No_Basement,5,No_Basement,0,0,0,GasA,Typical,N,FuseA,998,0,998,0,0,1,0,3,1,5,Min2,0,More_Than_Two_Types,Unf,2,460,Typical,Paved,0,0,140,0,0,0,No_Pool,No_Fence,None,0,5,2007,WD ,Normal,89500,4.95182303531591,2132.93236588328,2362.30763533988,3895.1116508027,1470.52275588816,6747.03746411766,3847.04034382778,2822.3549631575,2884.70797042678,Sawyer,0.25069637883008355,0.32590529247910865,0.05013927576601671,0.002785515320334262,0.2562674094707521,0.033426183844011144,0.0807799442896936,0,0,0,0,0,0,0,0,"c(-93.659355, 42.032699)",0,0.24557522123893805,0.22787610619469026,0.06710914454277286,0.004424778761061947,0.37094395280235987,0.03908554572271387,0.03392330383480826,0.0029498525073746312,0.0014749262536873156,0,0.003687315634218289,0.0029498525073746312,0,0,"c(-93.659355, 42.032699)",0,0.23947868585392343,0.2098832473527016,0.12978550095031224,0.054032039098560955,0.23784957914743415,0.028509367363562313,0.010317675807765408,0.037740972033668205,0.0456149877816997,0.0040727667662231876,0,0.0027151778441487917,0,0,"c(-93.659355, 42.032699)"
2072,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,115149,Pave,No_Alley_Access,Moderately_Irregular,Low,AllPub,CulDSac,Sev,Clear_Creek,Norm,Norm,OneFam,One_Story,Average,1971,2002,Gable,CompShg,Plywood,Plywood,Stone,351,Typical,CBlock,Typical,Gd,GLQ,3,Unf,0,424,1643,GasA,Typical,Y,SBrkr,1824,0,1824,1,0,2,0,2,1,5,Typ,2,Attchd,Unf,2,739,Typical,Paved,380,48,0,0,0,0,No_Pool,No_Fence,None,0,6,2007,WD ,Normal,302000,5.48000694295715,3598.27007035059,1745.78200988946,5338.77371453687,585.116611358759,7546.8802682556,5313.49846709482,4286.07945305294,1653.9519648001,Clear_Cree,0.2865013774104683,0.349862258953168,0.09366391184573003,0.0027548209366391185,0.26721763085399447,0,0,0,0,0,0,0,0,0,0,"c(-93.676272, 42.02868)",0,0.2693156732891832,0.3487858719646799,0.12509197939661515,0.008830022075055188,0.24503311258278146,0.002207505518763797,7.358351729212656e-4,0,0,0,0,0,0,0,"c(-93.676272, 42.02868)",0.0016317650258362796,0.20968180581996193,0.31765025836279576,0.20152298069078053,0.03290726135436497,0.18330160456894207,0.0027196083763937995,2.719608376393799e-4,0.008974707642099537,0.04133804732118575,0,0,0,0,0,"c(-93.676272, 42.02868)"
2073,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,11075,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Clear_Creek,Norm,Norm,OneFam,One_Story,Average,1984,1984,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,136,Typical,PConc,Typical,No,BLQ,2,LwQ,891,0,1190,GasA,Excellent,Y,SBrkr,1522,0,1522,0,0,2,0,3,1,7,Typ,1,Attchd,Fin,2,552,Typical,Paved,0,77,0,0,168,0,No_Pool,Good_Privacy,None,0,2,2007,WD ,Normal,182000,5.26007138798508,3654.57517531533,1178.69765451167,5440.13669599673,1149.31007426956,7092.28617944022,5299.85190870348,4343.60081164133,1328.77346623066,Clear_Cree,0.21448467966573817,0.22284122562674094,0.3008356545961003,0.0807799442896936,0.181058495821727,0,0,0,0,0,0,0,0,0,0,"c(-93.673958, 42.02384)",0,0.246504782928624,0.2597498160412068,0.23031640912435614,0.08609271523178808,0.17439293598233996,0.0029433406916850625,0,0,0,0,0,0,0,0,"c(-93.673958, 42.02384)",0,0.2785462435584486,0.3170599403308923,0.1876864659614863,0.043938161106590726,0.14293463520477354,0.005695687550854353,0,0.01817195551939246,0.005424464334147003,0,0,0,0,5.424464334147003e-4,"c(-93.673958, 42.02384)"
2074,Two_Story_1946_and_Newer,Residential_Low_Density,97,10029,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Clear_Creek,Norm,Norm,OneFam,Two_Story,Average,1988,1989,Gable,CompShg,Plywood,Plywood,BrkFace,268,Typical,PConc,Typical,No,GLQ,3,Unf,0,320,1151,GasA,Typical,Y,SBrkr,1164,896,2060,0,1,2,1,4,1,8,Typ,1,Attchd,Unf,2,521,Typical,Paved,0,228,0,0,192,0,No_Pool,No_Fence,None,0,9,2007,WD ,Normal,211000,5.32428245529769,3686.11922403041,1216.09171649498,5468.90659803225,1111.84914402804,7150.63685925444,5338.14572198358,4375.59855663873,1312.51278217432,Clear_Cree,0.2430939226519337,0.2154696132596685,0.2596685082872928,0.06629834254143646,0.2154696132596685,0,0,0,0,0,0,0,0,0,0,"c(-93.674582, 42.024087)",0,0.25497420781134855,0.25865880619012527,0.22033898305084745,0.07811348563006633,0.184966838614591,0.0029476787030213707,0,0,0,0,0,0,0,0,"c(-93.674582, 42.024087)",8.163265306122449e-4,0.2696598639455782,0.32081632653061226,0.1929251700680272,0.044081632653061226,0.145578231292517,0.0035374149659863946,0,0.017414965986394557,0.004625850340136055,0,0,0,0,5.442176870748299e-4,"c(-93.674582, 42.024087)"
2075,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,17541,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,OneFam,One_Story,Good,1948,2005,Hip,CompShg,Wd Sdng,Wd Sdng,None,0,Good,CBlock,Good,Mn,BLQ,2,Unf,0,109,409,GasA,Excellent,Y,SBrkr,1325,0,1325,0,0,2,0,3,1,6,Typ,1,Detchd,Unf,2,576,Typical,Paved,0,42,0,0,0,0,No_Pool,No_Fence,None,0,7,2007,WD ,Normal,216000,5.33445375115093,3213.0125820087,1426.69646087367,4996.30822762128,1057.66925508404,6935.71295290983,4871.08550296185,3902.5587429497,1769.58784128258,Edwards,0.2905027932960894,0.2430167597765363,0.05865921787709497,0.002793296089385475,0.39385474860335196,0.0111731843575419,0,0,0,0,0,0,0,0,0,"c(-93.669606, 42.026185)",0,0.23820058997050148,0.24188790560471976,0.13495575221238937,0.08480825958702065,0.2890855457227139,0.011061946902654867,0,0,0,0,0,0,0,0,"c(-93.669606, 42.026185)",0,0.269553450608931,0.3415426251691475,0.1591339648173207,0.039783491204330175,0.1688768606224628,0.0062246278755074425,0.0013531799729364006,0.008660351826792964,0.004871447902571042,0,0,0,0,0,"c(-93.669606, 42.026185)"
2076,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,22692,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,One_Story,Average,1953,1953,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,CBlock,Typical,No,Rec,6,Unf,0,486,1073,GasA,Typical,Y,SBrkr,1630,0,1630,0,0,2,0,3,1,6,Mod,1,Detchd,Unf,2,649,Typical,Partial_Pavement,0,64,0,0,0,0,No_Pool,No_Fence,None,0,3,2007,COD,Normal,130000,5.11394335230684,3495.81635599333,1090.52367788671,5289.59410053597,1282.76045540443,6864.2823760388,5115.68045640588,4182.32251341585,1457.04960518818,Edwards,0.20994475138121546,0.2265193370165746,0.2845303867403315,0.22099447513812154,0.058011049723756904,0,0,0,0,0,0,0,0,0,0,"c(-93.671221, 42.023229)",0,0.22238586156111928,0.29086892488954347,0.22385861561119294,0.09646539027982327,0.1634756995581738,0.0029455081001472753,0,0,0,0,0,0,0,0,"c(-93.671221, 42.023229)",0,0.28695652173913044,0.30625,0.17146739130434782,0.04456521739130435,0.14592391304347826,0.0092391304347826091,0.001358695652173913,0.02826086956521739,0.005434782608695652,0,0,0,0,5.434782608695652e-4,"c(-93.671221, 42.023229)"
2077,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,84,17808,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Feedr,Norm,OneFam,One_Story,Average,1946,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,CBlock,Typical,No,Unf,7,Unf,0,484,484,GasA,Typical,N,SBrkr,1242,0,1242,0,0,1,0,2,1,4,Mod,0,Attchd,Unf,1,336,Typical,Dirt_Gravel,0,0,0,0,0,0,No_Pool,No_Fence,None,0,7,2007,WD ,Normal,109900,5.04099769242349,3528.48855447099,1067.4350867521,5322.49350707472,1295.54301347305,6872.28822072602,5146.79651178889,4214.86400453355,1424.01278990721,Edwards,0.20448179271708683,0.24649859943977592,0.2969187675070028,0.21288515406162464,0.0392156862745098,0,0,0,0,0,0,0,0,0,0,"c(-93.671511, 42.023021)",0,0.23455882352941176,0.2875,0.22647058823529412,0.09485294117647058,0.1536764705882353,0.0029411764705882353,0,0,0,0,0,0,0,0,"c(-93.671511, 42.023021)",0,0.2857142857142857,0.30604499864461915,0.17619951206288967,0.04526972079154242,0.1412306858227162,0.009758742206560044,5.421523448088912e-4,0.02927622661968013,0.005421523448088913,0,0,0,0,5.421523448088912e-4,"c(-93.671511, 42.023021)"
